witness_id,family,n,m_total,rank,total_info,descriptor_signature,local_exact,global_exact,dls,cid,psi,il,tsf,alignment,residual,rank_only_pred,budget_only_pred,target_class,notes
single_113,single_context,6,2,2,5.14166372,n6|m2|r2|i5.14,0,0,1.0,0.0,,,0.01585555,0.12591883,3.60392898,0,0,linear_scalar,
single_114,single_context,4,2,2,3.80666282,n4|m2|r2|i3.81,0,0,0.0,0.0,,,0.36,0.6,0.89442719,0,1,linear_scalar,
single_115,single_context,5,2,2,4.17438753,n5|m2|r2|i4.17,0,0,1.0,0.0,,,0.00403966,0.06355829,1.62196462,0,1,linear_scalar,
single_116,single_context,7,1,1,2.07944167,n7|m1|r1|i2.08,0,0,0.78729282,0.0,,,6.152e-05,0.00784326,2.80624304,0,0,linear_scalar,
single_117,single_context,7,2,2,5.88610414,n7|m2|r2|i5.89,0,0,0.73913043,0.0,,,0.00211529,0.04599229,3.93347457,0,0,linear_scalar,
single_118,single_context,4,3,3,7.10987976,n4|m3|r3|i7.11,0,0,0.0,0.0,,,0.68641459,0.82850141,0.34299717,0,1,linear_scalar,
single_119,single_context,7,3,3,8.11042744,n7|m3|r3|i8.11,0,0,0.14285714,0.0,,,0.11316115,0.33639433,2.39266427,0,1,linear_scalar,
single_120,single_context,7,1,1,2.07944167,n7|m1|r1|i2.08,0,0,0.83870968,0.0,,,3.931e-05,0.00626965,3.14245127,0,0,linear_scalar,
single_121,single_context,4,3,3,5.04985684,n4|m3|r3|i5.05,0,0,0.0,0.0,,,0.70538472,0.83987185,0.48038446,0,1,linear_scalar,
single_122,single_context,4,4,4,1.38635586,n4|m4|r4|i1.39,1,1,0.0,0.0,,,1.0,1.0,0.0,1,1,linear_scalar,
single_123,single_context,5,3,3,6.19031599,n5|m3|r3|i6.19,0,0,1.0,0.0,,,0.44866378,0.66982369,1.04410916,0,1,linear_scalar,
single_124,single_context,6,3,3,7.55590537,n6|m3|r3|i7.56,0,0,1.0,0.0,,,0.00918127,0.09581897,3.38313563,0,1,linear_scalar,
single_125,single_context,6,1,1,2.07944167,n6|m1|r1|i2.08,0,0,0.85,0.0,,,0.01794919,0.1339746,2.44948974,0,0,linear_scalar,
single_126,single_context,7,4,4,10.31244689,n7|m4|r4|i10.31,0,0,0.0,0.0,,,0.20682434,0.45477945,2.24800194,0,1,linear_scalar,
single_127,single_context,5,4,4,5.88610698,n5|m4|r4|i5.89,0,0,0.0,0.0,,,0.28327486,0.53223572,1.68654809,0,1,linear_scalar,
single_128,single_context,7,3,3,6.14846875,n7|m3|r3|i6.15,0,0,0.15,0.0,,,0.03898856,0.19745521,3.00284765,0,1,linear_scalar,
single_129,single_context,5,2,2,4.4426515,n5|m2|r2|i4.44,0,0,1.0,0.0,,,0.05080666,0.22540333,2.32379001,0,1,linear_scalar,
single_130,single_context,6,2,2,3.25809696,n6|m2|r2|i3.26,0,0,0.88636364,0.0,,,0.00417131,0.06458565,3.24037035,0,0,linear_scalar,
single_131,single_context,6,4,4,9.90428764,n6|m4|r4|i9.90,0,0,0.0,0.0,,,0.18096569,0.42540063,2.14995399,0,1,linear_scalar,
single_132,single_context,6,2,2,2.07944242,n6|m2|r2|i2.08,0,0,0.77272727,0.0,,,0.01114562,0.10557281,3.46410162,0,0,linear_scalar,
single_133,single_context,5,1,1,2.30258519,n5|m1|r1|i2.30,0,0,0.93055556,0.0,,,0.00696972,0.08348486,2.89827535,0,0,linear_scalar,
single_134,single_context,4,4,4,5.99146708,n4|m4|r4|i5.99,1,1,0.0,0.0,,,1.0,1.0,0.0,1,1,linear_scalar,
single_135,single_context,4,2,2,4.85981258,n4|m2|r2|i4.86,0,0,0.0,0.0,,,0.02293143,0.15143126,2.54570622,0,1,linear_scalar,
single_136,single_context,6,1,1,2.19722469,n6|m1|r1|i2.20,0,0,0.88235294,0.0,,,0.00869282,0.0932353,2.86744176,0,0,linear_scalar,
single_137,single_context,5,2,2,4.85203044,n5|m2|r2|i4.85,0,0,0.75,0.0,,,0.49167141,0.70119285,0.79056942,0,1,linear_scalar,
single_138,single_context,6,2,2,4.58496768,n6|m2|r2|i4.58,0,0,1.0,0.0,,,0.15456196,0.39314369,2.01271469,0,0,linear_scalar,
single_139,single_context,7,4,4,10.00514162,n7|m4|r4|i10.01,0,0,0.25,0.0,,,0.10606298,0.32567312,2.52310014,0,1,linear_scalar,
single_140,single_context,5,2,2,3.25809711,n5|m2|r2|i3.26,0,0,1.0,0.0,,,0.14766503,0.38427207,2.30384294,0,1,linear_scalar,
single_141,single_context,5,1,1,2.56494943,n5|m1|r1|i2.56,0,0,1.0,0.0,,,1.485e-05,0.00385358,3.15009157,0,0,linear_scalar,
single_142,single_context,6,4,4,5.95583986,n6|m4|r4|i5.96,0,0,0.0,0.0,,,0.26742645,0.51713292,1.44860125,0,1,linear_scalar,
single_143,single_context,4,2,2,4.75359038,n4|m2|r2|i4.75,0,0,0.0,0.0,,,0.08819047,0.2969688,1.72206772,0,1,linear_scalar,
single_144,single_context,6,2,2,3.85014798,n6|m2|r2|i3.85,0,0,0.75384615,0.0,,,0.02268219,0.15060609,2.81712091,0,0,linear_scalar,
single_145,single_context,5,4,4,8.40648568,n5|m4|r4|i8.41,0,0,0.0,0.0,,,0.33310536,0.5771528,1.52459725,0,1,linear_scalar,
single_146,single_context,7,2,2,4.53259974,n7|m2|r2|i4.53,0,0,0.79746835,0.0,,,0.0321418,0.17928135,3.07084801,0,0,linear_scalar,
single_147,single_context,6,3,3,6.94889767,n6|m3|r3|i6.95,0,0,1.0,0.0,,,0.35673643,0.59727416,1.20817751,0,1,linear_scalar,
single_148,single_context,6,2,2,4.96981347,n6|m2|r2|i4.97,0,0,0.93939394,0.0,,,0.00079381,0.02817468,3.76386326,0,0,linear_scalar,
single_149,single_context,4,3,3,4.09434575,n4|m3|r3|i4.09,0,0,0.0,0.0,,,0.13508894,0.36754447,1.54919334,0,1,linear_scalar,
single_150,single_context,7,1,1,2.48490673,n7|m1|r1|i2.48,0,0,0.79194631,0.0,,,0.05326923,0.23080128,2.43241992,0,0,linear_scalar,
single_151,single_context,7,3,3,6.41181867,n7|m3|r3|i6.41,0,0,0.07142857,0.0,,,0.01573016,0.12541994,2.90065391,0,1,linear_scalar,
single_152,single_context,6,1,1,2.6390574,n6|m1|r1|i2.64,0,0,0.87313433,0.0,,,2.616e-05,0.00511512,2.63221797,0,0,linear_scalar,
single_153,single_context,7,2,2,5.9242559,n7|m2|r2|i5.92,0,0,0.32142857,0.0,,,0.00459778,0.06780691,3.84353057,0,0,linear_scalar,
single_154,single_context,7,4,4,9.21333639,n7|m4|r4|i9.21,0,0,0.0,0.0,,,0.11147208,0.33387435,2.20928883,0,1,linear_scalar,
single_155,single_context,6,4,4,9.21532837,n6|m4|r4|i9.22,0,0,0.0,0.0,,,0.00484636,0.06961579,4.26355608,0,1,linear_scalar,
single_156,single_context,5,1,1,1.79175964,n5|m1|r1|i1.79,0,0,0.83333333,0.0,,,0.00028251,0.01680792,2.19848433,0,0,linear_scalar,
single_157,single_context,4,3,3,4.83628274,n4|m3|r3|i4.84,0,0,0.0,0.0,,,0.03928969,0.19821627,1.60356745,0,1,linear_scalar,
single_158,single_context,7,2,2,4.4067195,n7|m2|r2|i4.41,0,0,0.54901961,0.0,,,8.12e-06,0.00284959,3.86194694,0,0,linear_scalar,
single_159,single_context,5,1,1,2.8332134,n5|m1|r1|i2.83,0,0,0.62962963,0.0,,,0.08179283,0.28599445,2.47338777,0,0,linear_scalar,
single_160,single_context,4,3,3,5.90263384,n4|m3|r3|i5.90,0,0,0.0,0.0,,,0.57164098,0.75606943,0.73179172,0,1,linear_scalar,
single_161,single_context,5,4,4,8.97563074,n5|m4|r4|i8.98,0,0,0.0,0.0,,,0.50171436,0.70831798,0.65222083,0,1,linear_scalar,
single_162,single_context,5,3,3,3.71357399,n5|m3|r3|i3.71,0,0,1.0,0.0,,,0.01599299,0.12646339,2.31116062,0,1,linear_scalar,
single_163,single_context,5,1,1,2.30258519,n5|m1|r1|i2.30,0,0,0.80555556,0.0,,,0.00064113,0.02532057,2.75680975,0,0,linear_scalar,
single_164,single_context,4,3,3,3.87120243,n4|m3|r3|i3.87,0,0,0.0,0.0,,,0.57730785,0.75980777,0.8660254,0,1,linear_scalar,
single_165,single_context,5,1,1,1e-06,n5|m1|r1|i0.00,0,0,0.86666667,0.0,,,0.0026334,0.0513167,3.0,0,0,linear_scalar,
single_166,single_context,7,2,2,4.55387715,n7|m2|r2|i4.55,0,0,0.65217391,0.0,,,0.01287167,0.11345338,3.4335803,0,0,linear_scalar,
single_167,single_context,7,2,2,5.17048417,n7|m2|r2|i5.17,0,0,0.34146341,0.0,,,0.18037318,0.42470363,2.30118547,0,0,linear_scalar,
single_168,single_context,5,4,4,6.88755359,n5|m4|r4|i6.89,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,linear_scalar,
single_169,single_context,4,3,3,5.24174768,n4|m3|r3|i5.24,0,0,0.0,0.0,,,0.09546659,0.30897668,1.38204664,0,1,linear_scalar,
single_170,single_context,4,4,4,4.60517313,n4|m4|r4|i4.61,1,1,0.0,0.0,,,1.0,1.0,0.0,1,1,linear_scalar,
single_171,single_context,7,1,1,2.48490673,n7|m1|r1|i2.48,0,0,0.73883162,0.0,,,0.01005299,0.10026459,2.38047614,0,0,linear_scalar,
single_172,single_context,5,1,1,1.79175964,n5|m1|r1|i1.79,0,0,0.88541667,0.0,,,0.0336735,0.18350342,2.30940108,0,0,linear_scalar,
single_173,single_context,4,4,4,7.16703929,n4|m4|r4|i7.17,1,1,0.0,0.0,,,1.0,1.0,0.0,1,1,linear_scalar,
single_174,single_context,4,2,2,4.6821315,n4|m2|r2|i4.68,0,0,1.0,0.0,,,0.00327081,0.05719096,2.82842712,0,1,linear_scalar,
single_175,single_context,5,2,2,4.23410675,n5|m2|r2|i4.23,0,0,1.0,0.0,,,0.0056699,0.07529872,2.77410385,0,1,linear_scalar,
single_176,single_context,4,3,3,4.09434593,n4|m3|r3|i4.09,0,0,0.0,0.0,,,0.43353662,0.65843497,0.90369611,0,1,linear_scalar,
single_177,single_context,5,3,3,4.59512109,n5|m3|r3|i4.60,0,0,1.0,0.0,,,0.31207037,0.55863259,1.65144565,0,1,linear_scalar,
single_178,single_context,5,2,2,3.43398759,n5|m2|r2|i3.43,0,0,0.66666667,0.0,,,0.08917323,0.29861887,1.40276225,0,1,linear_scalar,
single_179,single_context,5,4,4,8.5967441,n5|m4|r4|i8.60,0,0,0.0,0.0,,,0.02237262,0.1495748,3.50639292,0,1,linear_scalar,
single_180,single_context,6,2,2,5.14166372,n6|m2|r2|i5.14,0,0,1.0,0.0,,,0.00209626,0.04578497,3.01749286,0,0,linear_scalar,
single_181,single_context,7,3,3,5.77765309,n7|m3|r3|i5.78,0,0,0.17857143,0.0,,,0.0052231,0.07227099,3.593079,0,1,linear_scalar,
single_182,single_context,5,2,2,3.71357251,n5|m2|r2|i3.71,0,0,1.0,0.0,,,0.02220072,0.14899904,3.06832758,0,1,linear_scalar,
single_183,single_context,6,1,1,1.94591029,n6|m1|r1|i1.95,0,0,0.89583333,0.0,,,3.036e-05,0.00550968,3.58568583,0,0,linear_scalar,
single_184,single_context,4,4,4,5.78074549,n4|m4|r4|i5.78,1,1,0.0,0.0,,,1.0,1.0,0.0,1,1,linear_scalar,
single_185,single_context,7,2,2,4.26268013,n7|m2|r2|i4.26,0,0,0.28378378,0.0,,,0.0184987,0.13600991,1.93194057,0,0,linear_scalar,
single_186,single_context,5,1,1,2.6390574,n5|m1|r1|i2.64,0,0,0.79661017,0.0,,,2.616e-05,0.00511512,2.63221797,0,0,linear_scalar,
single_187,single_context,4,3,3,5.19295771,n4|m3|r3|i5.19,0,0,0.0,0.0,,,0.49260409,0.7018576,0.89442719,0,1,linear_scalar,
single_188,single_context,4,3,3,6.80239509,n4|m3|r3|i6.80,1,1,0.0,0.0,,,1.0,1.0,0.0,0,1,linear_scalar,
single_189,single_context,4,3,3,2.48491032,n4|m3|r3|i2.48,0,0,1.0,0.0,,,0.17863279,0.42264973,0.57735027,0,1,linear_scalar,
single_190,single_context,4,4,4,4.96981755,n4|m4|r4|i4.97,1,1,0.0,0.0,,,1.0,1.0,0.0,1,1,linear_scalar,
single_191,single_context,7,1,1,1.79175964,n7|m1|r1|i1.79,0,0,0.79577465,0.0,,,3.104e-05,0.00557107,3.85140667,0,0,linear_scalar,
single_192,single_context,7,2,2,5.08140455,n7|m2|r2|i5.08,0,0,0.45945946,0.0,,,0.00055553,0.02356969,4.14264296,0,0,linear_scalar,
single_193,single_context,4,2,2,2.19722524,n4|m2|r2|i2.20,0,0,1.0,0.0,,,0.00028251,0.01680792,3.10912635,0,1,linear_scalar,
single_194,single_context,5,4,4,5.48894156,n5|m4|r4|i5.49,0,0,1.0,0.0,,,0.30557281,0.5527864,1.41421356,0,1,linear_scalar,
single_195,single_context,5,3,3,5.27811549,n5|m3|r3|i5.28,0,0,0.9,0.0,,,0.00911375,0.09546597,3.0,0,1,linear_scalar,
single_196,single_context,7,2,2,4.6347293,n7|m2|r2|i4.63,0,0,0.75384615,0.0,,,0.09590371,0.30968325,2.39132737,0,0,linear_scalar,
single_197,single_context,6,4,4,8.84850984,n6|m4|r4|i8.85,0,0,0.0,0.0,,,0.07604382,0.27576044,2.17271869,0,1,linear_scalar,
single_198,single_context,5,4,4,9.53416201,n5|m4|r4|i9.53,0,0,0.0,0.0,,,0.52974302,0.72783447,0.81649658,0,1,linear_scalar,
single_199,single_context,6,4,4,9.27134193,n6|m4|r4|i9.27,0,0,0.0,0.0,,,0.22164674,0.47079373,1.05841253,0,1,linear_scalar,
single_200,single_context,7,2,2,4.49981007,n7|m2|r2|i4.50,0,0,0.56521739,0.0,,,0.02063566,0.14365116,2.84018779,0,0,linear_scalar,
single_201,single_context,7,4,4,7.86288303,n7|m4|r4|i7.86,0,0,0.0,0.0,,,0.36810034,0.60671273,1.47154621,0,1,linear_scalar,
single_202,single_context,7,1,1,2.6390574,n7|m1|r1|i2.64,0,0,0.82078853,0.0,,,0.02101357,0.14496056,3.52541791,0,0,linear_scalar,
single_203,single_context,5,4,4,9.46133303,n5|m4|r4|i9.46,0,0,0.0,0.0,,,0.11327248,0.33655977,1.75529786,0,1,linear_scalar,
single_204,single_context,7,3,3,7.19142967,n7|m3|r3|i7.19,0,0,0.08333333,0.0,,,0.18708743,0.43253605,1.882065,0,1,linear_scalar,
single_205,single_context,6,2,2,4.54329501,n6|m2|r2|i4.54,0,0,1.0,0.0,,,3.15e-06,0.00177462,4.57444334,0,0,linear_scalar,
single_206,single_context,5,4,4,3.36731004,n5|m4|r4|i3.37,0,0,0.0,0.0,,,0.82292535,0.90715233,0.37139068,0,1,linear_scalar,
single_207,single_context,7,2,2,5.15329176,n7|m2|r2|i5.15,0,0,0.80645161,0.0,,,0.01207618,0.10989165,3.44737481,0,0,linear_scalar,
single_208,single_context,5,3,3,5.44673816,n5|m3|r3|i5.45,0,0,0.0,0.0,,,0.4212903,0.6490688,0.92847669,0,1,linear_scalar,
single_209,single_context,7,4,4,9.05216563,n7|m4|r4|i9.05,0,0,0.0,0.0,,,0.52512774,0.72465698,0.82602906,0,1,linear_scalar,
single_210,single_context,5,2,2,2.56495036,n5|m2|r2|i2.56,0,0,0.91666667,0.0,,,0.00186993,0.04324266,3.02553238,0,1,linear_scalar,
single_211,single_context,4,3,3,5.64897472,n4|m3|r3|i5.65,0,0,0.0,0.0,,,0.37503221,0.61239873,0.94942533,0,1,linear_scalar,
single_212,single_context,6,1,1,2.70805027,n6|m1|r1|i2.71,0,0,0.89147287,0.0,,,0.0,0.0,3.74165739,0,0,linear_scalar,
single_213,single_context,6,1,1,2.30258519,n6|m1|r1|i2.30,0,0,0.8625,0.0,,,1.28e-05,0.00357783,3.72827038,0,0,linear_scalar,
single_214,single_context,6,4,4,8.49801121,n6|m4|r4|i8.50,0,0,0.0,0.0,,,0.12434343,0.35262363,2.24257752,0,1,linear_scalar,
single_215,single_context,4,3,3,4.96284557,n4|m3|r3|i4.96,0,0,0.0,0.0,,,0.41629925,0.64521256,0.50174521,0,1,linear_scalar,
single_216,single_context,4,3,2,-9.86426655,n4|m3|r2|i-9.86,0,0,1.0,0.0,,,0.0282071,0.16794971,2.03809866,0,1,linear_scalar,
single_217,single_context,7,1,1,3.17805387,n7|m1|r1|i3.18,0,0,0.75305623,0.0,,,0.00162289,0.04028513,4.18330013,0,0,linear_scalar,
single_218,single_context,4,4,4,8.01466703,n4|m4|r4|i8.01,1,1,0.0,0.0,,,1.0,1.0,0.0,1,1,linear_scalar,
single_219,single_context,5,3,3,5.02388144,n5|m3|r3|i5.02,0,0,1.0,0.0,,,0.45637747,0.67555716,1.21395396,0,1,linear_scalar,
single_220,single_context,7,4,4,10.11277597,n7|m4|r4|i10.11,0,0,0.0,0.0,,,0.05164365,0.2272524,3.27849041,0,1,linear_scalar,
single_221,single_context,7,2,2,5.09986659,n7|m2|r2|i5.10,0,0,0.52777778,0.0,,,0.00900399,0.09488937,3.73186673,0,0,linear_scalar,
single_222,single_context,6,3,3,5.74300385,n6|m3|r3|i5.74,0,0,1.0,0.0,,,0.14203862,0.37688012,1.64862025,0,1,linear_scalar,
single_223,single_context,4,4,4,5.78074523,n4|m4|r4|i5.78,1,1,0.0,0.0,,,1.0,1.0,0.0,1,1,linear_scalar,
single_224,single_context,5,4,4,6.4997887,n5|m4|r4|i6.50,0,0,0.0,0.0,,,0.76673253,0.87563264,0.46534004,0,1,linear_scalar,
single_225,single_context,4,2,2,3.36729645,n4|m2|r2|i3.37,0,0,0.0,0.0,,,0.35184104,0.5931619,0.90971765,0,1,linear_scalar,
single_226,single_context,6,4,4,8.54403091,n6|m4|r4|i8.54,0,0,0.0,0.0,,,0.2357329,0.48552333,1.92499545,0,1,linear_scalar,
single_227,single_context,5,2,2,4.71849907,n5|m2|r2|i4.72,0,0,1.0,0.0,,,0.39544761,0.62884626,1.38873015,0,1,linear_scalar,
single_228,single_context,6,2,2,3.78418997,n6|m2|r2|i3.78,0,0,0.94444444,0.0,,,0.04634126,0.2152702,3.59608373,0,0,linear_scalar,
single_229,single_context,7,4,4,9.14846615,n7|m4|r4|i9.15,0,0,0.14285714,0.0,,,0.25455652,0.50453594,2.10207597,0,1,linear_scalar,
single_230,single_context,5,4,4,5.65249286,n5|m4|r4|i5.65,0,0,0.0,0.0,,,0.38913634,0.62380794,0.65158377,0,1,linear_scalar,
single_231,single_context,4,2,2,3.71357243,n4|m2|r2|i3.71,0,0,0.0,0.0,,,0.07154562,0.26748013,2.53752328,0,1,linear_scalar,
single_232,single_context,7,3,3,6.00388768,n7|m3|r3|i6.00,0,0,0.28571429,0.0,,,0.00076923,0.02773504,3.50555115,0,1,linear_scalar,
single_233,single_context,6,1,1,2.39789536,n6|m1|r1|i2.40,0,0,0.88815789,0.0,,,0.00052861,0.02299158,2.76339712,0,0,linear_scalar,
single_234,single_context,4,3,3,4.75359087,n4|m3|r3|i4.75,0,0,0.0,0.0,,,0.02701782,0.16437098,2.50688707,0,1,linear_scalar,
single_235,single_context,5,4,4,5.59842354,n5|m4|r4|i5.60,0,0,0.0,0.0,,,0.26330805,0.5131355,1.46059349,0,1,linear_scalar,
single_236,single_context,4,3,3,5.78074412,n4|m3|r3|i5.78,0,0,0.0,0.0,,,0.849038,0.92143258,0.11111111,0,1,linear_scalar,
single_237,single_context,5,2,2,4.31748838,n5|m2|r2|i4.32,0,0,0.75,0.0,,,0.04448206,0.21090769,2.49532897,0,1,linear_scalar,
single_238,single_context,7,1,1,2.19722469,n7|m1|r1|i2.20,0,0,0.85195531,0.0,,,0.00013842,0.01176512,4.30761599,0,0,linear_scalar,
single_239,single_context,7,3,3,8.64011872,n7|m3|r3|i8.64,0,0,0.19047619,0.0,,,0.00101957,0.0319307,3.4904235,0,1,linear_scalar,
single_240,single_context,6,3,3,2.89037509,n6|m3|r3|i2.89,0,0,0.66666667,0.0,,,0.01079114,0.10388042,2.97209242,0,1,linear_scalar,
single_241,single_context,4,1,1,2.30258519,n4|m1|r1|i2.30,0,0,0.71428571,0.0,,,0.0,0.0,3.46410162,0,0,linear_scalar,
single_242,single_context,6,3,3,7.3304055,n6|m3|r3|i7.33,0,0,0.0,0.0,,,0.04512319,0.21242219,2.61210008,0,1,linear_scalar,
single_243,single_context,6,3,3,7.1861446,n6|m3|r3|i7.19,0,0,0.0,0.0,,,0.27215072,0.52168067,1.72460486,0,1,linear_scalar,
single_244,single_context,7,4,4,9.03252994,n7|m4|r4|i9.03,0,0,0.0,0.0,,,0.15388841,0.39228613,2.01555888,0,1,linear_scalar,
single_245,single_context,5,3,3,5.00394776,n5|m3|r3|i5.00,0,0,0.0,0.0,,,0.28025069,0.52938709,0.94122582,0,1,linear_scalar,
single_246,single_context,7,2,2,3.87120141,n7|m2|r2|i3.87,0,0,0.81690141,0.0,,,0.00739406,0.08598869,2.89035753,0,0,linear_scalar,
single_247,single_context,4,4,4,5.41610373,n4|m4|r4|i5.42,1,1,0.0,0.0,,,1.0,1.0,0.0,1,1,linear_scalar,
single_248,single_context,4,2,2,3.9702922,n4|m2|r2|i3.97,0,0,0.0,0.0,,,0.222372,0.47156336,1.67106338,0,1,linear_scalar,
single_249,single_context,4,3,3,3.29583909,n4|m3|r3|i3.30,0,0,1.0,0.0,,,0.08578644,0.29289322,1.73205081,0,1,linear_scalar,
single_250,single_context,5,1,1,2.30258519,n5|m1|r1|i2.30,0,0,0.91666667,0.0,,,0.0,0.0,3.0,0,0,linear_scalar,
single_251,single_context,6,4,4,4.45437949,n6|m4|r4|i4.45,0,0,0.0,0.0,,,0.0210684,0.14514959,3.082207,0,1,linear_scalar,
single_252,single_context,5,2,2,5.19295701,n5|m2|r2|i5.19,0,0,1.0,0.0,,,0.01095914,0.10468592,3.34995854,0,1,linear_scalar,
single_253,single_context,6,1,1,2.19722469,n6|m1|r1|i2.20,0,0,0.82954545,0.0,,,0.04091557,0.20227596,2.64575131,0,0,linear_scalar,
single_254,single_context,4,1,1,2.48490673,n4|m1|r1|i2.48,0,0,0.75,0.0,,,0.00034944,0.01869324,2.94392029,0,0,linear_scalar,
single_255,single_context,6,4,4,8.12385513,n6|m4|r4|i8.12,0,0,0.0,0.0,,,0.14427269,0.37983245,2.63114806,0,1,linear_scalar,
single_256,single_context,6,4,4,9.52061579,n6|m4|r4|i9.52,0,0,0.0,0.0,,,0.5060935,0.71140249,0.86579254,0,1,linear_scalar,
single_257,single_context,7,2,2,3.93182595,n7|m2|r2|i3.93,0,0,0.53333333,0.0,,,0.04321491,0.20788197,2.74397736,0,0,linear_scalar,
single_258,single_context,6,3,3,7.66011459,n6|m3|r3|i7.66,0,0,1.0,0.0,,,0.0139243,0.11800126,3.05533325,0,1,linear_scalar,
single_259,single_context,5,1,1,2.6390574,n5|m1|r1|i2.64,0,0,0.93220339,0.0,,,0.00221126,0.047024,2.52133751,0,0,linear_scalar,
single_260,single_context,4,4,4,4.15888971,n4|m4|r4|i4.16,1,1,0.0,0.0,,,1.0,1.0,0.0,1,1,linear_scalar,
single_261,single_context,7,4,4,8.29928664,n7|m4|r4|i8.30,0,0,0.0,0.0,,,0.20902919,0.4571971,1.80027354,0,1,linear_scalar,
single_262,single_context,4,3,3,4.43081806,n4|m3|r3|i4.43,0,0,0.0,0.0,,,0.61118327,0.78178211,0.65465367,0,1,linear_scalar,
single_263,single_context,7,1,1,2.89037181,n7|m1|r1|i2.89,0,0,0.79238754,0.0,,,0.00064113,0.02532057,3.082207,0,0,linear_scalar,
single_264,single_context,6,1,1,1.79175964,n6|m1|r1|i1.79,0,0,0.88461538,0.0,,,2.415e-05,0.00491403,4.10284454,0,0,linear_scalar,
single_265,single_context,6,4,4,8.74113709,n6|m4|r4|i8.74,0,0,0.0,0.0,,,0.03496915,0.18700039,3.041966,0,1,linear_scalar,
single_266,single_context,7,3,3,7.46278945,n7|m3|r3|i7.46,0,0,0.0625,0.0,,,0.06986796,0.26432549,2.32640708,0,1,linear_scalar,
single_267,single_context,6,1,1,1.79175964,n6|m1|r1|i1.79,0,0,0.89903846,0.0,,,0.00079381,0.02817468,3.36650165,0,0,linear_scalar,
single_268,single_context,4,2,2,3.80666282,n4|m2|r2|i3.81,0,0,0.0,0.0,,,0.01114562,0.10557281,2.19089023,0,1,linear_scalar,
single_269,single_context,6,4,4,9.58410896,n6|m4|r4|i9.58,0,0,0.0,0.0,,,0.1200413,0.34646977,2.44528622,0,1,linear_scalar,
single_270,single_context,4,3,3,2.70805213,n4|m3|r3|i2.71,0,0,0.0,0.0,,,0.66818496,0.81742581,0.25819889,0,1,linear_scalar,
single_271,single_context,7,2,2,3.85014794,n7|m2|r2|i3.85,0,0,0.77272727,0.0,,,0.0109789,0.10478023,4.10241237,0,0,linear_scalar,
single_272,single_context,7,1,1,2.30258519,n7|m1|r1|i2.30,0,0,0.80487805,0.0,,,0.0,0.0,2.82842712,0,0,linear_scalar,
single_273,single_context,5,3,3,4.75359104,n5|m3|r3|i4.75,0,0,1.0,0.0,,,0.0297334,0.17243375,2.48269875,0,1,linear_scalar,
single_274,single_context,4,1,1,0.69314768,n4|m1|r1|i0.69,0,0,0.975,0.0,,,0.00064113,0.02532057,3.082207,0,0,linear_scalar,
single_275,single_context,5,1,1,2.8332134,n5|m1|r1|i2.83,0,0,1.0,0.0,,,0.0,0.0,3.60555128,0,0,linear_scalar,
single_276,single_context,4,4,4,5.1299011,n4|m4|r4|i5.13,1,1,0.0,0.0,,,1.0,1.0,0.0,1,1,linear_scalar,
single_277,single_context,5,1,1,1.94591029,n5|m1|r1|i1.95,0,0,0.95454545,0.0,,,2.616e-05,0.00511512,3.72251835,0,0,linear_scalar,
single_278,single_context,5,2,2,4.23410675,n5|m2|r2|i4.23,0,0,1.0,0.0,,,0.03777279,0.19435223,3.01445792,0,1,linear_scalar,
single_279,single_context,7,2,2,4.90527496,n7|m2|r2|i4.91,0,0,0.52830189,0.0,,,0.05895777,0.24281222,2.93257566,0,0,linear_scalar,
single_280,single_context,6,3,3,6.28226715,n6|m3|r3|i6.28,0,0,1.0,0.0,,,0.1096424,0.33112293,2.50270881,0,1,linear_scalar,
single_281,single_context,5,2,2,2.99573322,n5|m2|r2|i3.00,0,0,0.95833333,0.0,,,0.02667995,0.16333997,2.36643191,0,1,linear_scalar,
single_282,single_context,4,4,4,4.7957936,n4|m4|r4|i4.80,1,1,0.0,0.0,,,1.0,1.0,0.0,1,1,linear_scalar,
single_283,single_context,6,2,2,5.55295972,n6|m2|r2|i5.55,0,0,0.2,0.0,,,0.00042855,0.02070154,2.59098018,0,0,linear_scalar,
single_284,single_context,6,2,2,4.53259974,n6|m2|r2|i4.53,0,0,1.0,0.0,,,0.10567413,0.32507558,2.23847106,0,0,linear_scalar,
single_285,single_context,7,4,4,8.83985704,n7|m4|r4|i8.84,0,0,0.08333333,0.0,,,0.12375412,0.35178703,2.33716509,0,1,linear_scalar,
single_286,single_context,4,2,2,4.21950796,n4|m2|r2|i4.22,0,0,1.0,0.0,,,0.14565906,0.38165306,0.87447463,0,1,linear_scalar,
single_287,single_context,4,2,2,4.1588834,n4|m2|r2|i4.16,0,0,0.9,0.0,,,0.35017009,0.59175171,1.0,0,1,linear_scalar,
single_288,single_context,5,4,4,5.54127478,n5|m4|r4|i5.54,0,0,0.0,0.0,,,0.73955183,0.85997199,0.62622429,0,1,linear_scalar,
single_289,single_context,5,3,3,7.13568771,n5|m3|r3|i7.14,0,0,0.0,0.0,,,0.54067275,0.73530453,0.45846601,0,1,linear_scalar,
single_290,single_context,4,1,1,1.79175964,n4|m1|r1|i1.79,0,0,0.8,0.0,,,0.0,0.0,2.0,0,0,linear_scalar,
