series_id,family,step,n,m_total,rank,exact,dls,alignment,flip_vs_prev,driver
mt_thr_1352,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1353,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1353,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1353,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1354,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1354,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1354,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1355,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1355,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1355,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1356,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1356,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1356,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1357,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1357,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1357,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1358,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1358,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1358,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1359,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1359,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1359,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1360,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1360,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1360,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1361,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1361,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1361,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1362,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1362,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1362,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1363,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1363,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1363,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1364,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1364,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1364,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1365,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1365,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1365,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1366,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1366,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1366,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1367,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1367,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1367,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1368,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1368,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1368,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1369,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1369,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1369,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1370,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1370,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1370,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1371,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1371,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1371,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1372,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1372,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1372,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1373,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1373,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1373,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1374,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1374,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1374,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1375,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1375,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1375,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1376,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1376,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1376,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1377,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1377,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1377,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1378,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1378,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1378,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1379,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1379,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1379,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1380,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1380,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1380,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1381,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1381,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1381,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1382,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1382,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1382,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1383,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1383,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1383,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1384,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1384,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1384,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1385,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1385,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1385,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1386,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1386,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1386,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1387,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1387,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1387,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1388,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1388,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1388,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1389,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1389,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1389,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1390,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1390,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1390,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1391,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1391,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1391,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1392,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1392,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1392,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1393,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1393,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1393,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1394,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1394,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1394,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1395,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1395,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1395,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1396,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1396,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1396,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1397,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1397,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1397,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1398,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1398,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1398,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1399,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1399,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1399,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1400,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1400,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1400,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1401,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1401,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1401,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1402,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1402,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1402,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1403,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1403,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1403,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1404,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1404,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1404,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1405,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1405,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1405,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1406,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1406,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1406,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1407,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1407,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1407,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1408,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1408,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1408,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1409,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1409,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1409,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1410,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1410,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1410,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1411,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1411,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1411,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1412,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1412,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1412,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1413,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1413,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1413,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1414,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1414,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1414,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1415,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1415,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1415,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1416,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1416,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1416,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1417,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1417,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1417,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1418,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1418,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1418,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1419,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1419,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1419,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1420,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1420,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1420,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1421,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1421,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1421,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1422,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1422,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1422,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1423,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1423,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1423,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1424,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1424,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1424,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1425,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1425,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1425,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1426,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1426,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1426,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1427,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1427,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1427,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1428,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1428,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1428,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1429,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1429,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1429,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1430,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1430,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1430,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1431,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1431,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1431,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1432,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1432,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1432,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1433,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1433,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1433,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1434,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1434,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1434,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1435,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1435,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1435,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1436,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1436,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1436,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1437,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1437,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1437,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1438,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1438,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1438,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1439,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1439,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1439,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1440,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1440,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1440,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1441,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1441,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1441,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1442,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1442,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1442,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1443,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1443,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1443,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1444,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1444,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1444,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1445,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
mt_thr_1445,multi_terminal_allocation,2,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1445,multi_terminal_allocation,3,6,4,4,1,0.0,1.0,0,allocation_geometry
mt_thr_1446,multi_terminal_allocation,1,6,4,4,1,0.0,1.0,,allocation_geometry
